1665531605.52481,-0.000000302568,314,334
1665531605.55809,-2.82307,,
1665531605.5915,-2.82307,,
1665531605.62477,-0.00167495,,
1665531605.65828,-0.00309455,,
1665531605.69161,-0.00309455,,
1665531605.72494,0.00896685,,
1665531605.75825,-0.0675712,,
1665531605.79161,-0.0675712,,
1665531605.82494,-0.105481,,
1665531605.85825,-0.0760771,,
1665531605.89162,-0.0760771,,
1665531605.92495,0.110012,,
1665531605.95818,0.53393,,
1665531605.9915,0.53393,,
1665531606.02476,0.694234,,
1665531606.05809,0.577131,,
1665531606.09159,0.577131,,
1665531606.12482,0.473742,,
1665531606.15824,0.361766,,
1665531606.19159,0.361766,,
1665531606.22491,0.149219,,
1665531606.25826,-0.136516,,
1665531606.2916,-0.136516,,
1665531606.32495,-0.456519,,
1665531606.35811,-0.572947,,
1665531606.39143,-0.572947,,
1665531606.42479,-0.365693,,
1665531606.45807,-0.0538573,,
1665531606.49159,-0.0538573,,
1665531606.52483,0.304438,,
1665531606.55827,0.502512,,
1665531606.5916,0.502512,,
1665531606.62492,0.580279,,
1665531606.65824,0.51844,,
1665531606.69158,0.51844,,
1665531606.72482,0.418937,,
1665531606.75824,0.246919,,
1665531606.79161,0.246919,,
1665531606.82477,0.390288,,
1665531606.85825,0.610335,,
1665531606.8916,0.610335,,
1665531606.92493,0.661275,,
1665531606.95827,0.647472,,
1665531606.9916,0.647472,,
1665531607.02493,0.670567,,
1665531607.05817,0.67716,,
1665531607.09155,0.67716,,
1665531607.12484,0.604954,,
1665531607.15819,0.426574,,
1665531607.1916,0.426574,,
1665531607.22485,0.25917,,
1665531607.25824,0.141893,,
1665531607.2916,0.141893,,
1665531607.32493,0.229552,,
1665531607.35829,0.499456,,
1665531607.39158,0.499456,,
1665531607.42493,0.699698,,
1665531607.45817,0.854975,,
1665531607.49163,0.854975,,
1665531607.52478,0.973553,,
1665531607.55826,1.1106,,
1665531607.59158,1.1106,,
1665531607.62489,1.28351,,
1665531607.65804,1.28351,,
1665531607.69159,1.31402,,
1665531607.72482,1.24417,,
1665531607.75826,1.18343,,
1665531607.79157,1.18343,,
1665531607.82491,1.19417,,
1665531607.85823,1.09364,,
1665531607.8916,1.09364,,
1665531607.92491,0.984883,,
1665531607.95824,0.749615,,
1665531607.99153,0.749615,,
1665531608.02494,0.459553,,
1665531608.05825,0.328043,,
1665531608.09162,0.328043,,
1665531608.12493,0.106741,,
1665531608.15828,-0.0214186,,
1665531608.19156,-0.0214186,,
1665531608.22496,0.0582961,,
1665531608.25824,0.252197,,
1665531608.2916,0.252197,,
1665531608.32493,-0.051438,,
1665531608.35811,-0.0188097,,
1665531608.39154,-0.0188097,,
1665531608.42489,0.043009,,
1665531608.45824,0.06856,,
1665531608.49158,0.06856,,
1665531608.52478,-0.212544,,
1665531608.55826,-1.11223,,
